lon,lat,status
7.527596273,51.91444817,1
7.605638059,51.92850388,1
7.891498593,52.16065822,1
7.926573412,52.23060321,1
8.321235603,52.40172345,1
8.323717612,52.40902616,1
8.321908359,52.40370311,1
7.191512563,51.65379351,1
7.284058695,51.8206441,1
7.661560647,51.97996296,1
7.288608758,51.82395433,1
7.370850646,51.86311036,1
9.997764217,53.47170385,1
10.01034175,53.51649743,1
9.997182915,53.47057008,1
10.00887717,53.51314136,1
10.01156206,53.44006332,1
9.994548944,53.46508826,1
10.00659028,53.54443059,1
10.00685177,53.54522166,1
10.00702537,53.54569568,1
10.02479732,53.53703574,1
10.00235934,53.48143062,1
10.00723433,53.54626625,1
10.00749615,53.54759619,1
8.88218168,53.06117194,1
8.886607143,53.05489513,1
8.885737178,53.0273562,1
8.894815487,53.03561885,1
8.861274461,53.09925982,1
8.838092913,53.10157708,1
8.82538194,53.10284626,1
8.801558236,53.1017739,1
8.909778317,53.09274939,1
8.896889845,53.09486689,1
8.9496404,53.08506993,1
8.825882732,53.10279628,1
8.889616739,53.05027817,1
8.895438117,53.03875632,1
8.8878054,53.02857451,1
8.883033633,53.06006281,1
8.860811164,53.07486264,1
8.884332123,53.05828595,1
8.893955737,53.03394388,1
9.148446434,53.09776367,2
9.123084482,53.09627184,2
9.271969304,53.10176168,2
9.662927196,53.23997355,2
9.509612257,53.17510216,2
9.470651888,53.1462434,2
9.46076254,53.14029405,2
9.859554128,53.32272904,2
10.01791707,53.42193856,2
8.726290082,52.83910297,2
8.880734679,53.02439996,2
8.044743868,52.26260015,2
8.001621007,52.24559581,2
8.054358494,52.26490675,2
8.060160685,52.27104856,2
8.0682316,52.28154605,2
8.061544212,52.27268313,2
8.876246264,53.02174382,2
8.723560013,52.83770374,2
8.885765118,53.09667568,1
10.02417094,53.53463378,1
8.220820755,52.35356069,2
8.231780866,52.35203819,2
8.254257143,52.34312528,2
8.304657541,52.35286339,2
8.465842683,52.66685273,2
8.503428689,52.70221306,2
8.20543529,52.34533042,2
7.930334075,52.23407512,2
8.809379915,52.92466624,2
8.059396752,52.27005799,2
8.055408734,52.26562299,2
8.063641987,52.27569908,2
8.379291854,52.51951234,2
8.049401098,52.2633086,2
8.196988369,52.34055409,2
8.140121236,52.31916377,2
8.493125554,52.69247695,2
8.383330127,52.5427046,2
8.847073215,52.9834749,2
8.728335247,52.84024013,2
7.696688554,52.00181683,2
7.392115899,51.87330894,2
7.637441134,51.96033629,2
7.66221692,51.98037106,2
7.363251355,51.86129955,2
7.20237309,51.61105464,2
7.160389388,51.71734164,2
7.263296357,51.80296725,2
7.635791614,51.95594773,2
7.635533575,51.95289357,2
7.468688836,51.90342158,2
7.726337897,52.0205769,2
7.876222134,52.17710661,2
7.870929809,52.18136059,2
7.415230009,51.88797091,2
7.511251646,51.91142705,2
7.633028714,51.93856467,2
7.439509133,51.89704698,2
7.432891736,51.8945775,2
7.194434271,51.74213836,2
7.166929039,51.72728151,2
7.162641063,51.72075914,2
7.924330329,52.22852975,2
7.92108288,52.22552833,2
7.927083593,52.23107479,2
7.636784969,51.95913045,2
10.00743806,53.54825296,2
10.01881078,53.52874272,2
10.542968,53.47636029,2
10.01390253,53.52300441,2
9.996884062,53.46993914,2
10.00749495,53.54752411,2
10.01434756,53.43706089,2
10.01481705,53.52427545,2
8.802792985,53.10200539,2
8.868402565,53.07340891,2
8.870567203,53.09833034,2
8.881785517,53.09719787,2
8.87847518,53.0660201,2
8.875212827,53.06972672,2
8.807054003,53.10239675,2
8.858608793,53.09952631,2
9.364992593,53.10919312,3
9.857724209,53.32252895,3
9.96851189,53.39725317,3
10.01267286,53.40981284,3
9.993838011,53.40818657,3
9.964237774,53.39313025,3
8.781929007,52.86965593,3
7.974415919,52.24276817,3
8.060043739,52.27090382,3
8.867935808,53.01466804,3
8.780548234,52.86900306,3
8.20473484,52.34852275,3
8.377696614,52.58938391,3
8.12951159,52.31047191,3
8.663034175,52.80478011,3
8.250995667,52.34464026,3
8.392458833,52.61463821,3
7.279619968,51.81686642,3
7.194207875,51.6517166,3
7.202859717,51.61454623,3
7.187228376,51.5436664,3
7.173028863,51.66817801,3
7.185805667,51.658193,3
7.18488314,51.5403746,3
8.380105025,52.52319042,3
7.194292117,51.55483679,3
7.900433781,52.20098923,2
7.202893196,51.64286554,3
7.202108791,51.6091204,3
7.200664449,51.59831922,3
7.197447613,51.64922012,3
7.18435335,51.65931184,3
7.156836401,51.68476514,3
7.186733112,51.54288974,3
7.19484864,51.55620562,3
7.184013734,51.53953672,3
7.164692728,51.72377221,3
7.273457744,51.81162118,3
7.25992728,51.80009704,3
7.638701928,51.96181666,3
7.201367663,51.60349537,3
10.00745634,53.54707477,3
9.995800609,53.46763814,3
10.01045593,53.51675824,3
10.02261408,53.53293072,3
10.01253751,53.52113433,3
10.01920292,53.52916792,3
9.998562401,53.47324938,3
10.01281593,53.52151225,3
8.057397671,52.26744636,4
8.506924368,52.70482849,4
8.268537153,52.33907031,4
7.201303396,51.60301171,4
7.202650724,51.61303326,4
7.18310025,51.66027662,4
7.264712363,51.80417344,4
8.879338498,53.06491402,4
8.815615559,53.10311643,4
7.2072494,51.7542613,""
7.189562069,51.54259758,2
7.18937261,51.54009202,2
7.189491742,51.54367695,3
7.188678348,51.53905559,3
7.199743024,51.53990341,3
7.146129792,51.52374728,1
7.150961429,51.51955585,2
7.156899023,51.52216239,2
7.162087924,51.52745475,3
7.148881164,51.52013334,3
7.157630315,51.52329597,3
7.159490542,51.52541438,3
7.139256173,51.54126788,3
7.148313341,51.52951611,3
7.141864683,51.53889433,3
7.148252077,51.53088982,3
7.154113342,51.51999773,3
7.146138734,51.532826,3
7.146431104,51.52729379,3
7.145775295,51.52600437,3
7.147309276,51.52163883,3
7.144816745,51.52351412,1
7.131897541,51.52414104,3
7.131833341,51.52414523,3
6.998459055,51.52305873,1
7.008570127,51.52424002,1
7.016366699,51.5251717,1
6.935069294,51.50588337,2
7.013155419,51.5247855,2
6.867906441,51.49973102,2
6.994382574,51.52257552,2
7.044544715,51.52838821,2
7.045879399,51.52807428,2
7.087960188,51.52547773,2
7.015970722,51.525124,2
6.890312716,51.50062527,3
6.979929953,51.51971478,3
7.022783529,51.52688904,3
6.98745274,51.52164908,3
6.894675986,51.5012564,3
6.990619436,51.52212344,3
7.018256675,51.52550724,3
7.025985543,51.52787838,3
7.048756943,51.52740908,3
7.377363469,51.51679494,1
7.293282802,51.55661338,1
7.351186963,51.50527042,2
7.382497283,51.52011641,2
7.387834757,51.52245785,2
10.00715717,53.54605557,3
7.199895021,51.5926325,3
7.035144616,51.5302348,3
9.398528828,53.11408125,4
7.186578682,51.54264754,3
7.200689093,51.74715853,""
7.18709316,51.54525233,3
7.3679308,51.50939593,2
7.317563638,51.54636308,2
7.321476715,51.53575253,2
7.415370616,51.53370264,3
7.404806762,51.52983504,3
7.417017277,51.53380259,3
7.411789573,51.53281457,3
7.376003234,51.51572451,3
7.294868082,51.55673748,3
7.406841404,51.53053883,4
7.206424084,51.53716322,3
7.414551545,51.51143662,1
7.418848555,51.51059448,1
7.40833331,51.51212408,1
7.403356457,51.51225734,1
7.362127179,51.49706194,1
7.360190362,51.49623293,1
7.364772245,51.49882814,1
7.380633629,51.50562368,3
7.381621816,51.50595698,3
7.370561793,51.50175243,3
7.382217267,51.50615781,3
7.192703806,51.54566323,3
7.208027624,51.54133102,3
7.211538806,51.54215258,3
7.206235114,51.54150871,3
7.201477729,51.54240443,3
7.21240353,51.60031173,3
7.214638604,51.60030555,1
7.203512324,51.61172562,3
7.205989499,51.6096568,3
7.068002004,51.51654294,1
7.088887728,51.50901279,2
7.086389819,51.51024497,2
7.0748028,51.51509082,3
7.090005377,51.5071748,3
7.09166892,51.50474564,4
7.144284554,51.51332791,2
7.146617337,51.51493165,2
7.151326685,51.51806535,3
7.149189285,51.51661786,3
7.011755256,51.56155947,1
6.998424182,51.57282968,1
7.017565124,51.55846422,1
7.002341204,51.5694484,1
6.987556136,51.58327875,1
6.981331144,51.68005983,1
6.976971674,51.67525204,1
6.970526536,51.66012427,1
6.996350845,51.57447477,1
6.907093617,51.80753903,1
6.987618721,51.58314034,2
6.987818209,51.58269914,2
7.001691465,51.57002066,2
6.98929672,51.58011452,2
6.888764999,51.83118004,2
6.970517862,51.62390212,2
6.969378453,51.62827582,2
6.981351909,51.68033813,2
6.968948226,51.63585318,2
6.981425275,51.68173042,2
6.981399839,51.68124536,2
6.978699734,51.67633948,2
7.07364312,51.53843987,3
7.068449778,51.53982646,3
7.070106036,51.53940785,3
7.048405657,51.54544232,3
7.046744361,51.54618378,3
7.052198516,51.5437589,3
6.970656587,51.64851687,3
6.927095768,51.77263761,3
6.903837589,51.81334554,3
6.986135451,51.58647483,4
6.941661206,51.51152763,1
6.9416814,51.50788028,3
6.941679937,51.51097052,3
6.939700517,51.49790677,2
7.338895186,51.50977928,3
7.422248446,51.53230546,3
6.952732903,51.74655001,2
7.0763599,51.53776268,1
7.319917976,51.54448893,3
6.941648904,51.50533463,3
6.933279561,51.49053204,3
6.937466784,51.4951979,3
6.934101056,51.49121698,3
7.04933578,51.54377845,1
7.020783019,51.54141948,2
7.051010326,51.54388153,2
6.930493553,51.50486309,4
6.921178294,51.49876241,1
6.927356386,51.5039536,1
6.922229793,51.50044221,3
6.922006842,51.4942916,3
6.923038971,51.49173834,3
6.929303054,51.50551191,3
6.921491288,51.49613299,3
6.924224157,51.501718,3
6.95111217,51.51927459,1
7.654653026,51.63423717,1
7.560684193,51.60867548,1
7.552025401,51.60834822,1
6.990095525,51.58371999,1
7.322887586,51.62473468,1
7.48906521,51.61079266,1
6.967785688,51.55273758,1
6.966692943,51.54559968,1
7.652574404,51.63420711,1
6.93938277,51.51168664,1
7.719034795,51.63824062,1
6.96705317,51.54742834,2
6.966535743,51.5446819,2
7.32950934,51.62640218,2
7.748155696,51.64120052,2
7.778554047,51.64577174,2
7.783213051,51.64635498,2
6.985055982,51.58241776,2
7.02883163,51.58287028,2
7.04254296,51.58465849,2
6.967671804,51.56315859,2
7.049801878,51.58682354,2
7.08666429,51.60353324,2
7.090490052,51.60415444,2
7.155623723,51.59951298,2
7.161810997,51.60079968,2
7.209046425,51.59914494,2
6.924450036,51.50498005,2
7.150672104,51.5989231,2
7.116669471,51.59643947,2
7.067032767,51.59566023,2
7.414396148,51.62964001,2
7.454346296,51.61891148,2
7.450119745,51.61963767,2
7.525086719,51.60772889,2
7.538860423,51.60798814,2
7.03124009,51.58315918,2
6.954290807,51.52115294,3
7.426417177,51.62704967,3
7.329995508,51.62651668,3
7.462990082,51.61637057,3
7.532775488,51.60782191,3
7.520584091,51.60766835,3
6.96787108,51.55502039,3
6.969951782,51.56738194,3
7.147610198,51.5987549,3
7.212187615,51.59928729,3
6.919973868,51.50319359,3
7.204335079,51.59855768,3
7.216188499,51.59911808,3
7.272700473,51.60635846,3
7.292206844,51.61288965,3
7.334334456,51.62755628,3
6.985658176,51.58629041,2
6.983605416,51.5833874,2
7.066449013,51.6146494,1
7.135465435,51.686219,2
7.066493297,51.61557466,2
7.115211625,51.66819037,2
7.131761884,51.68323912,2
7.066504009,51.61145101,2
7.12756674,51.67988211,2
7.118357331,51.67135545,2
7.14678115,51.69608464,2
7.118577697,51.67157715,2
6.924600297,51.48961381,3
6.935033193,51.50797506,2
7.545767369,51.6081754,1
7.157868765,51.59997975,3
7.6647156,51.63347888,1
7.121564263,51.67458159,2
7.124801009,51.67765583,3
7.140732388,51.69097227,3
6.968144819,51.4866741,1
6.967350919,51.48692874,1
6.952184965,51.49418513,1
6.941154428,51.50133993,3
6.944936949,51.49920654,3
6.93282241,51.50323894,3
6.936453036,51.50242187,3
6.935057697,51.50273591,4
6.928552915,51.55482847,1
6.930441087,51.56329158,1
6.874232383,51.49591603,2
6.928916943,51.55633033,2
6.876028902,51.49943556,2
6.927341928,51.55193698,2
6.87351351,51.4952002,3
6.881654446,51.50333027,3
6.875555523,51.49873107,3
6.929898537,51.56104301,3
6.884946593,51.50467032,4
6.606854573,51.81632094,1
6.606963788,51.80639294,2
6.606312613,51.75022233,2
6.606472284,51.75049229,2
6.607441303,51.75256227,2
6.604329951,51.74717183,2
6.601165285,51.74216178,3
6.607964069,51.76681722,3
6.607833707,51.77224508,3
6.608013487,51.7647593,3
7.374408877,51.9782198,2
7.383569078,51.97504201,2
7.40456263,51.96790542,2
7.259145792,51.99074001,2
7.383089659,51.97527609,2
7.358454914,51.98399475,2
7.286665678,51.99135611,2
7.270912868,51.99289792,2
7.257217316,51.9902329,2
7.343884671,51.98430074,2
7.288899871,51.98983119,2
7.379207595,51.97717022,3
7.262493911,51.99162033,3
6.223765256,51.84357107,1
6.695418603,51.59342475,1
6.688362499,51.59787643,1
6.678245083,51.60424808,1
6.627273917,51.65300687,1
6.213174674,51.84771025,1
6.744177612,51.56471813,1
6.689285814,51.59729482,1
6.746176147,51.56380329,1
6.842462581,51.5155218,1
6.609541462,51.68214897,1
6.641272916,51.63456561,1
6.673804968,51.60703774,1
6.849603449,51.49484811,2
6.850368799,51.49242299,2
6.644522641,51.62985998,2
6.27868979,51.83171179,2
6.644734612,51.62956454,2
6.497446428,51.74909265,2
6.275106415,51.83211185,2
6.180940116,51.8582049,2
6.424489967,51.7932953,2
6.732283187,51.57034844,2
6.85084794,51.49098002,3
6.62707853,51.65465214,3
6.634275441,51.64448565,3
6.751847325,51.56132999,3
6.649764704,51.62291573,3
6.75051226,51.56192832,3
6.241793758,51.83652977,3
6.166474893,51.8622371,3
6.247634036,51.83518176,3
6.752557266,51.56100629,3
6.709567357,51.58450726,3
6.720922917,51.57734647,1
7.068158241,51.59885372,2
6.645329284,51.62873566,3
7.232136208,51.98598248,2
6.676507277,51.60533951,3
6.628650205,51.66509846,3
6.175601836,51.85968585,3
6.397636415,51.8109874,3
6.758228064,51.55842478,3
6.764662049,51.50594613,1
6.837614491,51.49440982,1
6.76111746,51.51053677,1
6.820383333,51.49817698,1
6.759533731,51.51386871,2
6.741467345,51.5193892,2
6.838204496,51.49442215,2
6.758974995,51.51432576,2
6.849896191,51.4922663,2
6.719187809,51.53391662,3
6.833471584,51.49441388,3
6.810923947,51.50162672,3
6.769070182,51.50336013,3
6.783556695,51.50215102,3
6.802170551,51.50415589,3
6.844133489,51.49452579,3
6.734699773,51.52227411,3
6.728754807,51.52527248,3
6.763165408,51.50746093,3
6.768768398,51.50346529,3
6.817329724,51.49934979,3
6.748686343,51.51799357,3
6.720683383,51.5319716,3
6.830091494,51.49495143,3
6.792416562,51.50466718,3
6.711656197,51.54466132,3
6.702523117,51.56048235,3
6.69640716,51.56601888,3
6.693689669,51.57309544,3
6.691609004,51.57618856,3
6.683080123,51.5843668,3
6.679868139,51.58645748,3
6.672123457,51.59145694,3
6.693234148,51.57401347,3
6.699955714,51.56265248,3
6.704465628,51.55884025,3
6.708015555,51.55536452,3
6.69210411,51.57554904,3
6.634978999,51.61950018,3
6.644440832,51.60894528,3
6.738389043,51.52070376,3
6.736711052,51.52141803,3
6.847179495,51.4939795,3
6.649678718,51.60605669,3
6.66226018,51.59876728,3
6.635030887,51.61483349,3
6.685417186,51.58240683,3
6.69477741,51.56908134,3
6.6688768,51.59355229,3
6.718720643,51.5345145,3
6.824743829,51.49669163,4
6.72230414,51.52989468,4
6.970161433,51.65799222,1
7.016472243,51.7308015,1
7.014886196,51.72722283,1
6.976079274,51.67513667,1
6.982655376,51.68174893,2
7.012266504,51.72127577,2
7.030196687,51.77873088,2
7.032755971,51.78301152,2
7.061094433,51.80985606,2
7.102465242,51.84495703,2
7.109267856,51.85398934,2
7.039557674,51.79181198,2
7.16234362,51.94261348,2
7.210430889,51.97469127,2
7.146138564,51.90078598,2
6.971843472,51.66667178,2
7.142740015,51.89801725,2
7.150238991,51.90400465,2
7.038706408,51.79098679,2
6.978143258,51.67721733,2
6.970723383,51.66409501,3
6.974315233,51.67236323,3
6.795263459,51.50497242,3
7.166910066,51.93580735,2
6.667354083,51.59453557,2
6.973187848,51.66980662,1
7.061657752,51.81012439,3
7.180637353,51.95927878,3
7.040065325,51.79230406,3
7.002661423,51.70181934,3
6.979386,51.66049889,1
6.816741001,51.46881472,1
6.811661231,51.46883171,3
6.837734403,51.46869237,3
6.800770014,51.46879437,3
6.830339663,51.46876257,3
6.791214921,51.468827,3
6.792265435,51.46882607,3
6.802352918,51.46878637,3
6.781042183,51.46882077,3
6.772183732,51.46894192,3
6.756525448,51.46513832,3
6.749644668,51.46044927,3
6.784033996,51.46886028,3
6.776426461,51.46873983,3
6.76459251,51.46802623,3
6.751694459,51.46187247,3
6.803935811,51.46878157,4
6.835937395,51.46873918,4
6.854068919,51.48223634,3
6.852584419,51.48262663,3
6.861952296,51.48909874,1
6.949856414,51.47146955,1
6.953981553,51.46305665,1
6.887065962,51.49162377,1
6.88051199,51.49345945,1
6.900779228,51.48819038,1
6.926805472,51.48789819,2
6.944043687,51.48087382,2
6.866001813,51.49118681,3
6.877025694,51.49431987,3
6.930946987,51.48609967,3
6.932533756,51.48591159,3
6.93484692,51.48581837,3
6.89758236,51.48858263,3
6.895895516,51.4890681,3
6.869798528,51.49296989,3
6.943021427,51.48340282,3
6.946873495,51.47470115,3
6.953617708,51.4672657,3
6.953971258,51.45753658,3
6.939810135,51.48533369,3
6.944768401,51.47837088,3
6.949484419,51.471875,3
6.953754037,51.46053511,3
6.955096668,51.45615234,3
6.953813882,51.45795828,3
6.954198956,51.46467741,3
6.873010937,51.49413405,3
6.913378505,51.48928549,4
6.810291,51.44676593,2
6.808350481,51.44650515,2
6.810234767,51.44675833,2
6.994332757,51.4505962,1
7.082334183,51.44698207,1
7.076309608,51.45024259,1
7.086476531,51.44504312,1
7.075861976,51.45042083,1
7.07953615,51.44850414,1
7.077949063,51.44944107,1
7.168527581,51.46333854,1
7.017289547,51.45141942,1
7.210467774,51.47259989,1
7.029136003,51.45538825,1
6.934328982,51.44336748,1
7.22234179,51.47772149,2
7.220034541,51.47677034,2
7.016266507,51.45131416,2
7.066716755,51.45279392,2
7.215511035,51.47485516,2
7.186760964,51.46693849,2
7.034132996,51.45633332,2
7.154545214,51.4601969,3
7.156758858,51.46088544,3
7.149592125,51.45856953,3
7.10191221,51.44039162,3
7.11242456,51.44197665,3
7.062524202,51.45315363,1
6.751694459,51.46187247,3
6.951727563,51.46935315,3
6.980193351,51.45438935,2
6.926178224,51.48837871,3
7.194114852,51.46839051,3
6.980263327,51.45455637,1
6.961098829,51.45454353,1
6.878636171,51.43407427,2
6.882449702,51.43234665,2
6.988315196,51.45291853,2
6.88334129,51.43203578,2
6.89010312,51.43104731,2
6.946955972,51.44951047,2
6.981214407,51.45437882,2
6.952152965,51.45227042,2
6.959915764,51.45431743,2
6.963368665,51.45497729,2
7.007575238,51.4508707,2
6.950684325,51.45159498,2
6.873912904,51.43741528,3
6.942224953,51.44685562,3
6.880543985,51.43308796,3
6.885582311,51.43133914,3
6.966746001,51.45556585,3
6.943331156,51.44744566,3
6.953003607,51.45260609,3
6.901181459,51.43594798,3
7.01304601,51.45127939,3
6.885882043,51.431274,3
6.803915112,51.46691269,2
6.798718669,51.46136642,3
6.802826703,51.4642405,3
6.797301413,51.46107853,3
6.797760941,51.45999381,1
6.799001129,51.45933408,1
6.798685349,51.45955515,1
6.799769693,51.45838694,1
6.799055498,51.45524391,3
6.768987276,51.41386703,3
6.770240765,51.41439141,3
6.766005926,51.4122446,3
6.769277971,51.41161427,2
6.772066969,51.41323405,3
6.733072311,51.37464704,3
6.797079066,51.44547029,3
6.816304138,51.47206267,1
6.816000997,51.47197936,1
6.867215496,51.49268689,3
6.802099261,51.46187185,3
6.834005029,51.47717967,3
6.868361424,51.49601714,3
6.810475197,51.47047535,3
6.806427006,51.46866729,3
6.81474819,51.47165987,3
6.804372356,51.46667094,3
6.844555819,51.48166371,3
6.868803513,51.49672301,3
6.868104334,51.49525281,3
6.815229695,51.47177948,3
6.801428408,51.46040337,3
6.797481837,51.44541435,3
6.802552109,51.46283793,4
6.803170763,51.46415766,4
6.796239754,51.42156719,1
6.797904655,51.44625849,2
6.795931314,51.41391446,2
6.805259792,51.46373485,3
6.805033277,51.46316602,3
6.802494684,51.46057632,3
6.799439237,51.44393257,3
6.808670438,51.46885163,3
6.798180619,51.44549085,3
6.798061545,51.45108178,3
6.794997971,51.4187714,3
6.794635219,51.41883391,3
6.79221618,51.41584492,3
6.947108153,51.13151757,1
6.94860266,51.13017901,1
6.970366966,51.109168,1
7.019027087,51.04585243,1
6.955558335,51.12394787,1
6.827328473,51.27350918,1
6.836017135,51.22730738,1
7.166073849,50.70953937,1
6.832683955,51.47663479,3
6.774184481,51.39035827,3
6.867807596,51.49431829,2
6.805408194,51.46604206,3
6.812217233,51.4474327,1
6.852644752,51.48539769,3
7.189914908,50.6824256,1
7.195106419,50.67695176,1
7.125937219,50.74172461,1
7.134282837,50.72917214,1
7.184031481,50.69064171,1
7.049674211,50.90181927,1
7.027409073,50.98034501,1
6.963987971,51.11636074,1
6.950770369,51.12823732,1
6.939326789,51.13930128,1
7.0285839,50.98245668,1
7.161981473,50.71256172,1
7.007593437,51.0688783,1
7.158652301,50.80976738,1
7.158520442,50.80996568,1
6.83099534,51.23629807,1
6.831957211,51.23457629,1
6.832037757,51.2344321,1
6.834174454,51.23060682,1
7.149763969,50.78037665,1
7.016894126,50.9151125,1
7.145035521,50.72459777,1
7.1004344,50.8380335,1
7.112239399,50.82837288,1
7.205936496,50.66134655,1
7.155617049,50.71844519,1
7.197105122,50.67234677,1
7.21029144,50.65769464,1
7.064239962,50.8829976,1
7.18208271,50.69354341,1
7.104950591,50.83433649,1
7.123760045,50.82220845,1
6.813297868,51.37674239,2
6.911388064,51.17287207,2
7.001690749,51.0847122,2
6.898130789,51.18014258,2
7.025762197,51.03746287,2
7.028078443,51.02556317,2
6.838873209,51.30103668,2
6.85118548,51.20320068,2
7.039728691,50.90664474,2
7.016782357,50.93360788,2
7.057267225,50.89442361,2
7.163965979,50.71109569,2
7.049685386,50.90181372,2
7.016488848,50.94009095,2
7.01648142,50.94007347,2
7.039716901,50.90664976,2
7.033316692,50.99348964,2
7.012207632,50.95279131,2
7.016195883,50.94826876,2
7.016295925,50.94819303,2
7.016314115,50.94817926,2
6.932813318,51.14874447,2
7.025480097,51.04115498,2
7.025676689,51.03459666,2
7.008163869,51.0710684,2
6.842954784,51.21449596,2
6.821052412,51.26379721,2
7.01630502,50.94818614,2
6.815205602,51.3678034,3
7.008151977,51.07101502,3
7.013553551,51.04845756,3
6.839800272,51.22007654,3
6.849048971,51.20450692,3
6.832169583,51.28042626,3
6.865972074,51.19649168,3
7.187700179,50.68516664,3
7.126560109,50.7401113,3
7.133998318,50.72944132,3
7.049797138,50.90175817,3
7.049774788,50.90176928,3
7.049752438,50.90178039,3
7.049730088,50.9017915,3
7.045849242,50.90372042,3
7.013028338,50.95634214,3
7.03969332,50.9066598,3
7.039669739,50.90666984,3
7.039634367,50.9066849,3
7.039622577,50.90668993,3
7.039587205,50.90670499,3
6.888097836,51.18551982,1
7.016485134,50.94008221,2
6.839405103,51.22078013,1
7.033410948,50.99376185,1
7.012798629,50.92408659,3
7.135797632,50.75686708,3
7.158036362,50.80019495,3
7.172515537,50.70366126,3
7.049741262,50.90178594,3
7.049763613,50.90177483,3
7.057497742,50.89397948,3
7.014911117,50.92770201,3
7.013860327,50.92607023,3
7.034009727,50.90907988,3
7.039610786,50.90669495,3
7.039598996,50.90669997,3
7.039351387,50.90680541,3
7.018591674,50.96423307,3
7.043010437,50.90513123,3
7.057152382,50.89464573,3
7.039657948,50.90667486,3
7.156947088,50.79727146,3
6.904245173,51.17686449,3
7.029903153,51.01888442,3
6.923594585,51.16619176,3
6.906616707,51.17559284,3
7.008798042,51.07529852,3
6.979872939,51.09657448,3
6.827583033,51.33157615,3
7.049663035,50.90182483,3
7.039646158,50.90667988,3
6.819662283,51.35237862,4
6.927371489,51.16166996,4
6.860775565,51.19910053,4
7.154355054,50.78819172,4
7.133815796,50.75352741,4
7.049718912,50.90179705,4
7.049696561,50.90180816,4
7.012129849,50.95510182,4
7.126018899,50.74128556,4
7.218940322,50.64221076,4
7.192047665,50.68015666,4
7.049707736,50.90180261,4
7.049785963,50.90176372,4
7.007275414,51.06684118,4
6.83298934,51.28188877,4
7.457961476,50.43516254,1
7.443677112,50.44143327,1
7.243546273,50.58120185,1
7.259223701,50.57916094,1
7.304457429,50.51938446,1
7.387572312,50.45037455,1
7.3844001,50.45200125,1
7.418977119,50.44540781,1
7.319791482,50.50419852,1
7.609545844,50.36077859,1
7.381609947,50.45344366,1
7.331582196,50.49132754,1
7.325359692,50.49774401,1
7.277849256,50.56686324,1
7.564547603,50.41958742,1
7.261587197,50.57844395,2
7.617447806,50.39079733,2
7.599008591,50.33841806,2
7.442122681,50.44237184,2
7.610366129,50.35587946,2
7.417442568,50.44539797,2
7.609680359,50.35905125,2
7.331034589,50.49189367,2
7.545139893,50.42631544,2
7.298577865,50.52442456,2
7.248582481,50.58068468,3
7.557336772,50.42389324,3
7.562447794,50.42141105,3
7.609491795,50.35975285,3
7.60951754,50.35959119,3
7.217803534,50.61105429,3
7.228752853,50.59206652,3
7.247186407,50.58072944,3
7.268499377,50.57480278,3
7.4612721,50.43379351,2
7.618302666,50.38923629,2
7.144989529,50.81530853,4
6.823526296,51.34239416,4
7.035093723,50.99909588,3
7.467406218,50.43197179,3
7.057676889,50.8936475,3
7.014575671,50.91661875,3
7.03970511,50.90665478,3
7.160540178,50.80623155,4
7.279247368,50.56398173,3
7.294514765,50.53058458,3
7.307527223,50.51668528,3
7.601050566,50.34309326,3
7.449530131,50.43867094,3
7.479662926,50.43066652,3
7.329149782,50.49383449,3
7.491373143,50.43144365,3
7.555684127,50.42424536,3
7.559366551,50.42320763,3
7.50438982,50.43310886,3
7.308223571,50.51606353,3
7.615358058,50.39552469,3
7.516048794,50.43201705,3
7.540881417,50.42714762,3
7.286878085,50.54586857,3
7.286610725,50.54631269,3
7.393872747,50.44648781,4
7.219896129,50.60191012,4
7.609469153,50.3601587,4
7.233570576,50.5878433,4
7.277662182,50.56720112,4
7.330494598,50.49245209,4
7.331189643,50.4917329,4
7.315292629,50.50961257,4
7.390159465,50.44889738,4
7.327219637,50.49582494,4
7.605412049,50.34812377,""
7.605602353,50.34832357,""
7.277445655,50.56753225,""
7.353962637,50.471383,""
7.562174543,50.4216158,""
7.227034954,50.59357194,""
7.605549889,50.34827028,""
7.603722265,50.3462362,""
7.346061581,50.47873166,""
7.439425513,50.44370395,""
6.77441746,51.41456654,2
6.791532706,51.41411968,3
6.79806287,51.40976554,3
6.797497449,51.41042097,3
6.79710513,51.41077579,3
6.784555231,51.41269951,3
6.799453574,51.40703846,3
6.804739262,51.46379028,3
6.804376415,51.46318576,3
6.804678835,51.46647923,3
6.68585012,51.39482909,1
6.654777084,51.43759173,1
6.700981867,51.39146499,1
6.64215328,51.44993605,2
6.50861046,51.59854107,2
6.667371979,51.42556514,2
6.655778179,51.43665858,2
6.629976591,51.49806233,2
6.482817313,51.625727,2
6.478911999,51.63189836,2
6.449653259,51.65532162,2
6.479978882,51.63139057,2
6.685559563,51.39494561,2
6.648817753,51.44314566,2
6.66832646,51.4021035,2
6.633823276,51.48558793,3
6.635116397,51.47290123,3
6.51906546,51.58204748,3
6.690529275,51.39266471,3
6.67348102,51.41892644,3
6.63409845,51.47860944,3
6.601216648,51.53098182,3
6.643410421,51.44824301,3
6.634043552,51.4892061,3
6.689274511,51.39326578,3
6.593225535,51.54178321,3
6.646556602,51.44523929,3
6.661481891,51.43095077,3
6.673358223,51.41776811,3
6.658005133,51.43451811,3
6.69074599,51.39256089,3
6.506109039,51.6022401,3
6.482707752,51.62842877,3
